match_id,year,round,match_date,venue,crowd,home_team,away_team,home_score,away_score,match_margin,match_result,home_win_rate_last3,home_win_rate_last5,home_win_rate_last10,home_avg_score_for_last5,home_avg_score_against_last5,home_win_streak,home_rest_days,home_ladder_pts_cum_pre,home_ladder_rank_pre,home_h2h_win_rate_prior,home_h2h_games_played_prior,home_venue_games_prior,home_venue_win_rate_prior,away_win_rate_last3,away_win_rate_last5,away_win_rate_last10,away_avg_score_for_last5,away_avg_score_against_last5,away_win_streak,away_rest_days,away_ladder_pts_cum_pre,away_ladder_rank_pre,away_h2h_win_rate_prior,away_h2h_games_played_prior,away_venue_games_prior,away_venue_win_rate_prior
1983-07-23__GMHBA Stadium__Carlton Blues__Geelong Cats,1983,17,1983-07-23,GMHBA Stadium,17657.0,Geelong Cats,Carlton Blues,73,108,-35,Away Win,0.0,0.2,0.2,80.4,91.2,0.0,7.0,28.0,7.0,1.0,1,6,0.3333333333333333,0.3333333333333333,0.4,0.5,99.6,103.6,1.0,14.0,32.0,5.0,0.0,1,0,
1983-07-24__Sydney Cricket Ground__Melbourne Demons__Sydney Swans,1983,17,1983-07-24,Sydney Cricket Ground,11094.0,Sydney Swans,Melbourne Demons,125,112,13,Home Win,0.3333333333333333,0.2,0.4,91.6,118.8,0.0,8.0,24.0,2.0,0.0,1,7,0.7142857142857143,1.0,0.8,0.5,95.0,84.2,4.0,8.0,32.0,1.0,1.0,1,0,
1983-07-30__Victoria Park__Collingwood Magpies__Western Bulldogs,1983,18,1983-07-30,Victoria Park,20743.0,Collingwood Magpies,Western Bulldogs,82,73,9,Home Win,0.3333333333333333,0.4,0.5,97.4,104.4,0.0,7.0,32.0,6.0,1.0,1,6,0.5,0.0,0.0,0.3,83.6,117.6,0.0,7.0,28.0,8.0,0.0,1,0,
1983-07-30__Waverley Park__Fitzroy Lions__Geelong Cats,1983,18,1983-07-30,Waverley Park,14718.0,Geelong Cats,Fitzroy Lions,49,111,-62,Away Win,0.0,0.2,0.2,76.8,92.4,0.0,7.0,28.0,8.0,0.0,1,3,0.6666666666666666,0.0,0.4,0.5,125.8,109.6,0.0,7.0,44.0,3.0,,0,2,0.0
1983-07-30__Windy Hill__Essendon Bombers__Richmond Tigers,1983,18,1983-07-30,Windy Hill,18067.0,Essendon Bombers,Richmond Tigers,50,124,-74,Away Win,0.3333333333333333,0.4,0.6,103.0,99.0,1.0,7.0,44.0,3.0,1.0,1,6,0.8333333333333334,0.3333333333333333,0.4,0.4,95.8,112.0,0.0,7.0,20.0,11.0,0.0,1,0,
1983-08-06__Windy Hill__Essendon Bombers__Hawthorn Hawks,1983,19,1983-08-06,Windy Hill,19237.0,Essendon Bombers,Hawthorn Hawks,156,110,46,Home Win,0.3333333333333333,0.2,0.6,85.4,105.6,0.0,7.0,44.0,4.0,0.0,1,7,0.7142857142857143,1.0,1.0,0.8,122.4,81.2,7.0,7.0,52.0,1.0,1.0,1,0,
"1983-08-06__Junction Oval
__Fitzroy Lions__Melbourne Demons",1983,19,1983-08-06,"Junction Oval
",13870.0,Fitzroy Lions,Melbourne Demons,161,75,86,Home Win,0.3333333333333333,0.4,0.5,104.0,105.4,1.0,7.0,48.0,3.0,1.0,1,0,,0.6666666666666666,0.8,0.5,98.8,86.2,1.0,7.0,36.0,6.0,0.0,1,0,
1983-08-06__Melbourne Cricket Ground__Collingwood Magpies__Richmond Tigers,1983,19,1983-08-06,Melbourne Cricket Ground,81966.0,Richmond Tigers,Collingwood Magpies,79,89,-10,Away Win,0.6666666666666666,0.6,0.5,98.8,97.4,1.0,7.0,24.0,9.0,0.0,1,8,0.25,0.3333333333333333,0.6,0.5,96.8,98.8,1.0,7.0,36.0,6.0,1.0,1,1,1.0
1983-08-13__Melbourne Cricket Ground__Essendon Bombers__Melbourne Demons,1983,20,1983-08-13,Melbourne Cricket Ground,38620.0,Melbourne Demons,Essendon Bombers,124,141,-17,Away Win,0.3333333333333333,0.6,0.5,94.0,101.4,0.0,7.0,36.0,7.0,0.0,1,9,0.5555555555555556,0.6666666666666666,0.4,0.6,105.0,114.6,1.0,7.0,48.0,4.0,1.0,1,1,1.0
1983-08-13__Western Oval__Fitzroy Lions__Western Bulldogs,1983,20,1983-08-13,Western Oval,14688.0,Western Bulldogs,Fitzroy Lions,125,99,26,Home Win,0.0,0.0,0.2,79.0,112.8,0.0,7.0,28.0,9.0,1.0,1,7,0.5714285714285714,0.6666666666666666,0.4,0.6,123.2,108.8,2.0,7.0,52.0,2.0,0.0,1,0,
1983-08-13__Princes Park__Carlton Blues__Hawthorn Hawks,1983,20,1983-08-13,Princes Park,28476.0,Hawthorn Hawks,Carlton Blues,112,129,-17,Away Win,0.6666666666666666,0.8,0.8,115.8,97.6,0.0,7.0,52.0,2.0,0.0,1,9,0.5555555555555556,1.0,0.8,0.5,117.2,80.8,4.0,7.0,44.0,5.0,1.0,1,8,0.625
1983-08-13__Aegis Park__Geelong Cats__North Melbourne Kangaroos,1983,20,1983-08-13,Aegis Park,11943.0,North Melbourne Kangaroos,Geelong Cats,116,84,32,Home Win,0.6666666666666666,0.8,0.8,134.4,97.4,1.0,7.0,56.0,1.0,1.0,1,7,0.8571428571428571,0.3333333333333333,0.2,0.3,80.8,98.6,1.0,8.0,32.0,8.0,0.0,1,0,
1983-08-13__Waverley Park__Richmond Tigers__St Kilda Saints,1983,20,1983-08-13,Waverley Park,21811.0,Richmond Tigers,St Kilda Saints,65,140,-75,Away Win,0.3333333333333333,0.4,0.5,100.6,101.4,0.0,7.0,24.0,11.0,0.0,1,3,0.6666666666666666,0.3333333333333333,0.6,0.3,108.0,114.4,0.0,7.0,16.0,12.0,1.0,1,3,0.0
1983-08-20__Waverley Park__Hawthorn Hawks__Melbourne Demons,1983,21,1983-08-20,Waverley Park,21192.0,Hawthorn Hawks,Melbourne Demons,172,57,115,Home Win,0.3333333333333333,0.6,0.7,120.4,111.4,0.0,7.0,52.0,2.0,1.0,1,2,0.5,0.3333333333333333,0.4,0.5,97.6,116.2,0.0,7.0,36.0,7.0,0.0,1,3,0.3333333333333333
1983-08-20__Moorabbin Oval__St Kilda Saints__Western Bulldogs,1983,21,1983-08-20,Moorabbin Oval,15860.0,St Kilda Saints,Western Bulldogs,94,100,-6,Away Win,0.3333333333333333,0.6,0.4,112.0,113.8,1.0,7.0,20.0,10.0,0.0,1,8,0.25,0.3333333333333333,0.2,0.2,92.0,114.8,1.0,7.0,32.0,8.0,1.0,1,0,
1983-08-20__GMHBA Stadium__Essendon Bombers__Geelong Cats,1983,21,1983-08-20,GMHBA Stadium,20110.0,Geelong Cats,Essendon Bombers,83,165,-82,Away Win,0.3333333333333333,0.2,0.3,84.0,97.8,0.0,7.0,32.0,8.0,0.0,1,7,0.2857142857142857,0.6666666666666666,0.6,0.6,115.8,118.6,2.0,7.0,52.0,2.0,1.0,1,0,
1983-08-27__Aegis Park__Melbourne Demons__North Melbourne Kangaroos,1983,22,1983-08-27,Aegis Park,10609.0,North Melbourne Kangaroos,Melbourne Demons,148,75,73,Home Win,0.6666666666666666,0.6,0.7,123.0,95.2,0.0,7.0,60.0,1.0,1.0,1,8,0.875,0.0,0.2,0.5,93.2,136.0,0.0,7.0,36.0,7.0,0.0,1,0,
1983-08-27__Western Oval__Sydney Swans__Western Bulldogs,1983,22,1983-08-27,Western Oval,13389.0,Western Bulldogs,Sydney Swans,114,72,42,Home Win,0.6666666666666666,0.4,0.3,95.2,112.8,2.0,7.0,36.0,7.0,,0,8,0.625,0.0,0.2,0.2,93.6,133.6,0.0,6.0,28.0,10.0,1.0,1,0,
1983-08-27__Melbourne Cricket Ground__Fitzroy Lions__Richmond Tigers,1983,22,1983-08-27,Melbourne Cricket Ground,27310.0,Richmond Tigers,Fitzroy Lions,93,127,-34,Away Win,0.3333333333333333,0.4,0.5,92.8,99.6,1.0,6.0,28.0,10.0,0.0,1,9,0.2222222222222222,0.6666666666666666,0.6,0.5,127.2,92.2,1.0,7.0,56.0,2.0,1.0,1,1,1.0
1983-08-27__GMHBA Stadium__Geelong Cats__Hawthorn Hawks,1983,22,1983-08-27,GMHBA Stadium,12245.0,Geelong Cats,Hawthorn Hawks,77,157,-80,Away Win,0.3333333333333333,0.2,0.2,86.0,115.0,0.0,7.0,32.0,9.0,1.0,1,8,0.25,0.3333333333333333,0.6,0.8,127.4,102.8,1.0,7.0,56.0,2.0,,0,0,
1983-09-03__Waverley Park__Carlton Blues__Essendon Bombers,1983,EF,1983-09-03,Waverley Park,65881.0,Essendon Bombers,Carlton Blues,114,81,33,Home Win,1.0,0.8,0.6,126.0,101.6,4.0,7.0,60.0,1.0,1.0,1,4,1.0,0.6666666666666666,0.8,0.7,121.8,91.8,0.0,7.0,52.0,4.0,0.0,2,4,0.5
1983-09-03__Melbourne Cricket Ground__Fitzroy Lions__Hawthorn Hawks,1983,QF,1983-09-03,Melbourne Cricket Ground,58288.0,Hawthorn Hawks,Fitzroy Lions,127,123,4,Home Win,0.6666666666666666,0.6,0.8,129.6,101.8,2.0,7.0,60.0,1.0,1.0,2,1,1.0,0.6666666666666666,0.8,0.6,125.0,81.0,2.0,7.0,60.0,1.0,0.0,1,2,1.0
1983-09-10__Waverley Park__Hawthorn Hawks__North Melbourne Kangaroos,1983,SF,1983-09-10,Waverley Park,41063.0,Hawthorn Hawks,North Melbourne Kangaroos,88,48,40,Home Win,1.0,0.6,0.8,135.6,108.4,3.0,7.0,64.0,1.0,0.0,1,3,0.6666666666666666,0.6666666666666666,0.6,0.7,122.2,90.6,1.0,14.0,64.0,1.0,0.5,2,4,0.5
1983-09-17__Waverley Park__Essendon Bombers__North Melbourne Kangaroos,1983,PF,1983-09-17,Waverley Park,63785.0,Essendon Bombers,North Melbourne Kangaroos,164,78,86,Home Win,1.0,1.0,0.7,129.4,88.2,6.0,7.0,68.0,1.0,0.5,2,5,1.0,0.3333333333333333,0.6,0.7,113.8,88.8,0.0,7.0,64.0,2.0,0.0,1,5,0.4
1983-09-24__Melbourne Cricket Ground__Essendon Bombers__Hawthorn Hawks,1983,GF,1983-09-24,Melbourne Cricket Ground,110332.0,Hawthorn Hawks,Essendon Bombers,140,57,83,Home Win,1.0,0.8,0.8,131.2,86.8,4.0,14.0,68.0,2.0,0.5,2,2,1.0,1.0,1.0,0.8,134.0,79.0,7.0,7.0,72.0,1.0,0.5,2,3,1.0
1984-03-31__GMHBA Stadium__Fitzroy Lions__Geelong Cats,1984,1,1984-03-31,GMHBA Stadium,22260.0,Geelong Cats,Fitzroy Lions,148,99,49,Home Win,0.0,0.2,0.2,86.8,124.8,0.0,217.0,0.0,1.0,0.0,2,9,0.2222222222222222,0.3333333333333333,0.4,0.4,112.4,103.4,0.0,203.0,0.0,1.0,1.0,1,0,
1984-03-31__Waverley Park__Carlton Blues__North Melbourne Kangaroos,1984,1,1984-03-31,Waverley Park,36504.0,North Melbourne Kangaroos,Carlton Blues,62,199,-137,Away Win,0.3333333333333333,0.4,0.6,96.6,107.4,0.0,196.0,0.0,1.0,1.0,1,6,0.3333333333333333,0.3333333333333333,0.6,0.6,114.2,99.6,0.0,210.0,0.0,1.0,0.5,2,5,0.4
1984-03-31__Princes Park__Hawthorn Hawks__Sydney Swans,1984,1,1984-03-31,Princes Park,14369.0,Hawthorn Hawks,Sydney Swans,124,89,35,Home Win,1.0,1.0,0.8,136.8,72.4,5.0,189.0,0.0,1.0,1.0,2,10,0.5,0.0,0.0,0.2,83.0,134.0,0.0,217.0,0.0,1.0,0.0,2,1,0.0
1984-03-31__Western Oval__Richmond Tigers__Western Bulldogs,1984,1,1984-03-31,Western Oval,25270.0,Western Bulldogs,Richmond Tigers,122,83,39,Home Win,1.0,0.6,0.3,96.6,102.2,3.0,217.0,0.0,1.0,0.5,2,9,0.6666666666666666,0.3333333333333333,0.4,0.4,95.0,95.8,0.0,217.0,0.0,1.0,0.5,2,1,1.0
1984-03-31__Moorabbin Oval__Essendon Bombers__St Kilda Saints,1984,1,1984-03-31,Moorabbin Oval,26019.0,St Kilda Saints,Essendon Bombers,97,134,-37,Away Win,0.3333333333333333,0.2,0.4,93.6,117.2,0.0,217.0,0.0,1.0,0.0,2,9,0.2222222222222222,0.6666666666666666,0.8,0.8,112.4,90.4,0.0,189.0,0.0,1.0,1.0,2,0,
1984-03-31__Victoria Park__Collingwood Magpies__Melbourne Demons,1984,1,1984-03-31,Victoria Park,32741.0,Collingwood Magpies,Melbourne Demons,120,107,13,Home Win,0.6666666666666666,0.8,0.6,114.2,98.2,1.0,217.0,0.0,1.0,1.0,2,8,0.625,0.0,0.2,0.5,85.8,140.6,0.0,217.0,0.0,1.0,0.0,2,0,
1984-04-07__Victoria Park__Collingwood Magpies__St Kilda Saints,1984,2,1984-04-07,Victoria Park,26647.0,Collingwood Magpies,St Kilda Saints,149,56,93,Home Win,0.6666666666666666,0.8,0.7,121.8,105.0,2.0,7.0,4.0,1.0,1.0,2,9,0.6666666666666666,0.0,0.2,0.4,96.8,124.4,0.0,7.0,0.0,7.0,0.0,2,1,0.0
1984-04-07__Melbourne Cricket Ground__North Melbourne Kangaroos__Richmond Tigers,1984,2,1984-04-07,Melbourne Cricket Ground,25711.0,Richmond Tigers,North Melbourne Kangaroos,107,93,14,Home Win,0.3333333333333333,0.2,0.4,86.8,110.2,0.0,7.0,0.0,7.0,0.0,2,10,0.2,0.0,0.2,0.5,85.8,130.4,0.0,7.0,0.0,7.0,1.0,2,2,1.0
1984-04-07__Windy Hill__Essendon Bombers__Hawthorn Hawks,1984,2,1984-04-07,Windy Hill,22841.0,Essendon Bombers,Hawthorn Hawks,110,116,-6,Away Win,0.6666666666666666,0.8,0.8,115.6,96.4,1.0,7.0,4.0,1.0,0.3333333333333333,3,8,0.75,1.0,1.0,0.8,127.2,78.8,6.0,7.0,4.0,1.0,0.6666666666666666,3,1,0.0
1984-04-07__Junction Oval__Carlton Blues__Fitzroy Lions,1984,2,1984-04-07,Junction Oval,22240.0,Fitzroy Lions,Carlton Blues,111,121,-10,Away Win,0.0,0.4,0.4,112.4,108.0,0.0,7.0,0.0,7.0,0.5,2,8,0.75,0.3333333333333333,0.6,0.7,120.4,99.8,1.0,7.0,4.0,1.0,0.0,1,0,
1984-04-08__Sydney Cricket Ground__Melbourne Demons__Sydney Swans,1984,2,1984-04-08,Sydney Cricket Ground,8131.0,Sydney Swans,Melbourne Demons,112,98,14,Home Win,0.0,0.0,0.2,85.8,135.0,0.0,8.0,0.0,1.0,0.5,2,10,0.6,0.0,0.0,0.4,87.6,148.4,0.0,8.0,0.0,1.0,0.5,2,1,0.0
1984-04-14__Melbourne Cricket Ground__Hawthorn Hawks__Melbourne Demons,1984,3,1984-04-14,Melbourne Cricket Ground,25557.0,Melbourne Demons,Hawthorn Hawks,132,138,-6,Away Win,0.0,0.0,0.3,92.2,138.6,0.0,6.0,0.0,9.0,0.0,2,10,0.5,1.0,1.0,0.8,119.0,85.4,7.0,7.0,8.0,1.0,1.0,2,3,1.0
1984-04-14__Waverley Park__Fitzroy Lions__Richmond Tigers,1984,3,1984-04-14,Waverley Park,25888.0,Fitzroy Lions,Richmond Tigers,105,151,-46,Away Win,0.0,0.2,0.4,109.2,119.6,0.0,7.0,0.0,9.0,1.0,2,3,0.3333333333333333,0.3333333333333333,0.4,0.4,92.4,111.0,1.0,7.0,4.0,5.0,0.0,2,4,0.5
1984-04-14__Aegis Park__North Melbourne Kangaroos__Western Bulldogs,1984,3,1984-04-14,Aegis Park,14174.0,North Melbourne Kangaroos,Western Bulldogs,101,164,-63,Away Win,0.0,0.2,0.4,85.8,126.6,0.0,7.0,0.0,9.0,1.0,2,9,0.8888888888888888,0.6666666666666666,0.8,0.4,105.2,90.6,0.0,7.0,4.0,5.0,0.0,1,1,0.0
1984-04-14__Princes Park__Carlton Blues__Geelong Cats,1984,3,1984-04-14,Princes Park,28784.0,Carlton Blues,Geelong Cats,97,126,-29,Away Win,0.6666666666666666,0.6,0.8,118.8,99.6,2.0,7.0,8.0,1.0,0.5,2,10,0.7,0.6666666666666666,0.4,0.3,99.4,120.4,2.0,7.0,8.0,1.0,0.5,2,2,1.0
1984-04-14__Windy Hill__Collingwood Magpies__Essendon Bombers,1984,3,1984-04-14,Windy Hill,28120.0,Essendon Bombers,Collingwood Magpies,169,106,63,Home Win,0.3333333333333333,0.6,0.8,114.8,103.4,0.0,7.0,4.0,5.0,0.5,2,9,0.6666666666666666,1.0,0.8,0.7,133.8,100.4,3.0,7.0,8.0,1.0,0.5,2,1,0.0
1984-04-21__Waverley Park__Essendon Bombers__Melbourne Demons,1984,4,1984-04-21,Waverley Park,31535.0,Melbourne Demons,Essendon Bombers,91,126,-35,Away Win,0.0,0.0,0.2,93.8,138.0,0.0,7.0,0.0,6.0,0.0,2,4,0.25,0.6666666666666666,0.6,0.8,126.8,107.4,1.0,7.0,8.0,1.0,1.0,2,6,1.0
1984-04-23__Junction Oval__Fitzroy Lions__Western Bulldogs,1984,4,1984-04-23,Junction Oval,20281.0,Fitzroy Lions,Western Bulldogs,140,70,70,Home Win,0.0,0.0,0.4,104.8,131.2,0.0,9.0,0.0,4.0,0.0,2,9,0.6666666666666666,0.6666666666666666,0.8,0.5,113.0,91.0,1.0,9.0,8.0,3.0,1.0,2,0,
1984-04-23__Princes Park__Hawthorn Hawks__St Kilda Saints,1984,4,1984-04-23,Princes Park,14125.0,Hawthorn Hawks,St Kilda Saints,159,99,60,Home Win,1.0,1.0,0.8,121.2,87.2,8.0,9.0,12.0,1.0,1.0,2,11,0.5454545454545454,0.0,0.0,0.3,91.0,136.6,0.0,9.0,0.0,4.0,0.0,2,2,0.0
1984-04-25__Melbourne Cricket Ground__Essendon Bombers__Richmond Tigers,1984,5,1984-04-25,Melbourne Cricket Ground,55141.0,Richmond Tigers,Essendon Bombers,86,135,-49,Away Win,0.6666666666666666,0.4,0.4,106.2,119.6,0.0,4.0,8.0,3.0,0.5,2,12,0.25,0.6666666666666666,0.6,0.8,119.2,110.0,2.0,4.0,12.0,1.0,0.5,2,4,0.75
1984-04-28__Western Oval__Hawthorn Hawks__Western Bulldogs,1984,5,1984-04-28,Western Oval,19988.0,Western Bulldogs,Hawthorn Hawks,94,141,-47,Away Win,0.3333333333333333,0.6,0.5,107.0,100.2,0.0,5.0,8.0,3.0,1.0,1,10,0.7,1.0,1.0,0.9,135.4,97.4,9.0,5.0,16.0,1.0,0.5,2,0,
1984-04-28__Moorabbin Oval__Geelong Cats__St Kilda Saints,1984,5,1984-04-28,Moorabbin Oval,16892.0,St Kilda Saints,Geelong Cats,71,102,-31,Away Win,0.0,0.0,0.2,92.0,148.4,0.0,5.0,0.0,5.0,0.0,1,11,0.18181818181818182,0.6666666666666666,0.6,0.4,104.2,99.4,0.0,5.0,12.0,2.0,0.5,2,0,
1984-04-28__Melbourne Cricket Ground__Melbourne Demons__North Melbourne Kangaroos,1984,5,1984-04-28,Melbourne Cricket Ground,23292.0,North Melbourne Kangaroos,Melbourne Demons,113,98,15,Home Win,0.3333333333333333,0.2,0.4,82.6,139.8,1.0,5.0,4.0,4.0,1.0,2,3,0.6666666666666666,0.0,0.0,0.1,100.6,128.8,0.0,7.0,0.0,5.0,0.0,2,11,0.45454545454545453
1984-04-29__Sydney Cricket Ground__Fitzroy Lions__Sydney Swans,1984,5,1984-04-29,Sydney Cricket Ground,10947.0,Sydney Swans,Fitzroy Lions,119,104,15,Home Win,1.0,0.6,0.4,104.8,111.0,3.0,8.0,12.0,1.0,0.5,2,11,0.6363636363636364,0.3333333333333333,0.2,0.4,108.2,119.8,1.0,6.0,4.0,2.0,0.0,1,1,0.0
1984-05-05__Melbourne Cricket Ground__Geelong Cats__Melbourne Demons,1984,6,1984-05-05,Melbourne Cricket Ground,27605.0,Melbourne Demons,Geelong Cats,148,85,63,Home Win,0.0,0.0,0.1,105.2,121.8,0.0,7.0,0.0,11.0,1.0,2,12,0.4166666666666667,0.6666666666666666,0.8,0.5,109.2,82.2,1.0,7.0,16.0,2.0,0.0,1,1,0.0
1984-05-05__Junction Oval__Essendon Bombers__Fitzroy Lions,1984,6,1984-05-05,Junction Oval,20274.0,Fitzroy Lions,Essendon Bombers,93,144,-51,Away Win,0.3333333333333333,0.2,0.3,111.8,121.8,0.0,6.0,4.0,10.0,0.6666666666666666,3,10,0.7,1.0,0.8,0.8,134.8,99.2,3.0,10.0,16.0,2.0,,0,1,0.0
1984-05-05__Western Oval__Sydney Swans__Western Bulldogs,1984,6,1984-05-05,Western Oval,15236.0,Western Bulldogs,Sydney Swans,84,77,7,Home Win,0.3333333333333333,0.4,0.5,103.0,114.0,0.0,7.0,8.0,7.0,1.0,1,11,0.6363636363636364,1.0,0.8,0.4,114.2,109.0,4.0,6.0,16.0,2.0,0.5,2,1,0.0
1984-05-12__Melbourne Cricket Ground__Carlton Blues__Melbourne Demons,1984,7,1984-05-12,Melbourne Cricket Ground,41079.0,Melbourne Demons,Carlton Blues,105,122,-17,Away Win,0.3333333333333333,0.2,0.1,113.4,114.8,1.0,7.0,4.0,8.0,0.5,2,13,0.46153846153846156,0.6666666666666666,0.6,0.6,108.8,100.0,1.0,7.0,16.0,3.0,0.5,2,3,0.6666666666666666
1984-05-12__Windy Hill__Essendon Bombers__Western Bulldogs,1984,7,1984-05-12,Windy Hill,21196.0,Essendon Bombers,Western Bulldogs,82,104,-22,Away Win,1.0,0.8,0.8,136.8,98.4,4.0,7.0,20.0,1.0,1.0,2,10,0.7,0.3333333333333333,0.4,0.6,95.4,112.8,1.0,7.0,12.0,6.0,0.0,2,1,0.0
1984-05-12__Princes Park__Fitzroy Lions__Hawthorn Hawks,1984,7,1984-05-12,Princes Park,14134.0,Hawthorn Hawks,Fitzroy Lions,135,104,31,Home Win,0.6666666666666666,0.8,0.9,127.0,111.0,0.0,7.0,20.0,1.0,1.0,3,12,0.5833333333333334,0.3333333333333333,0.2,0.3,110.6,121.0,0.0,7.0,4.0,8.0,0.0,2,2,0.5
1984-05-13__Sydney Cricket Ground__Richmond Tigers__Sydney Swans,1984,7,1984-05-13,Sydney Cricket Ground,14794.0,Sydney Swans,Richmond Tigers,122,129,-7,Away Win,0.6666666666666666,0.8,0.4,111.8,101.0,0.0,8.0,16.0,1.0,0.0,1,12,0.6666666666666666,0.3333333333333333,0.6,0.4,112.2,113.0,1.0,8.0,12.0,2.0,1.0,1,1,1.0
1984-05-19__Melbourne Cricket Ground__Collingwood Magpies__Richmond Tigers,1984,8,1984-05-19,Melbourne Cricket Ground,70899.0,Richmond Tigers,Collingwood Magpies,109,95,14,Home Win,0.6666666666666666,0.6,0.5,116.6,118.8,2.0,6.0,16.0,5.0,0.0,2,13,0.23076923076923078,1.0,0.6,0.7,104.2,103.2,3.0,7.0,20.0,2.0,1.0,2,2,1.0
1984-05-19__Waverley Park__Essendon Bombers__Geelong Cats,1984,8,1984-05-19,Waverley Park,39926.0,Essendon Bombers,Geelong Cats,133,90,43,Home Win,0.6666666666666666,0.8,0.7,131.2,96.0,0.0,7.0,20.0,2.0,1.0,2,7,1.0,0.3333333333333333,0.4,0.4,92.2,104.6,0.0,7.0,16.0,5.0,0.0,2,5,0.6
1984-05-19__Princes Park__Carlton Blues__Hawthorn Hawks,1984,8,1984-05-19,Princes Park,31944.0,Carlton Blues,Hawthorn Hawks,83,151,-68,Away Win,0.6666666666666666,0.6,0.6,109.0,98.8,2.0,7.0,20.0,2.0,1.0,2,12,0.6666666666666666,0.6666666666666666,0.8,0.9,130.8,109.8,1.0,7.0,24.0,1.0,0.0,2,13,0.6153846153846154
1984-05-19__Junction Oval__Fitzroy Lions__Melbourne Demons,1984,8,1984-05-19,Junction Oval,12712.0,Fitzroy Lions,Melbourne Demons,81,92,-11,Away Win,0.0,0.2,0.2,109.2,123.8,0.0,7.0,4.0,10.0,1.0,2,11,0.6363636363636364,0.3333333333333333,0.2,0.1,114.8,116.8,0.0,7.0,4.0,10.0,0.0,2,0,
1984-05-19__Moorabbin Oval__St Kilda Saints__Western Bulldogs,1984,8,1984-05-19,Moorabbin Oval,19100.0,St Kilda Saints,Western Bulldogs,89,71,18,Home Win,0.3333333333333333,0.2,0.2,104.8,122.2,1.0,7.0,4.0,10.0,0.0,2,12,0.16666666666666666,0.6666666666666666,0.6,0.7,103.2,108.2,2.0,7.0,16.0,5.0,1.0,2,1,1.0
1984-05-26__Melbourne Cricket Ground__Richmond Tigers__St Kilda Saints,1984,9,1984-05-26,Melbourne Cricket Ground,30402.0,Richmond Tigers,St Kilda Saints,152,88,64,Home Win,1.0,0.6,0.6,108.2,116.8,3.0,7.0,20.0,3.0,0.0,2,14,0.2857142857142857,0.6666666666666666,0.4,0.2,99.4,107.4,2.0,7.0,8.0,7.0,1.0,2,0,
1984-05-26__Princes Park__Hawthorn Hawks__North Melbourne Kangaroos,1984,9,1984-05-26,Princes Park,12975.0,Hawthorn Hawks,North Melbourne Kangaroos,143,86,57,Home Win,0.6666666666666666,0.8,0.9,133.4,100.0,2.0,7.0,28.0,1.0,0.5,2,14,0.6428571428571429,0.0,0.4,0.2,101.4,110.6,0.0,7.0,8.0,7.0,0.3333333333333333,3,2,0.5
1984-05-26__Waverley Park__Melbourne Demons__Western Bulldogs,1984,9,1984-05-26,Waverley Park,20056.0,Western Bulldogs,Melbourne Demons,81,159,-78,Away Win,0.6666666666666666,0.4,0.6,84.6,105.8,0.0,7.0,16.0,6.0,0.5,2,5,0.2,0.6666666666666666,0.4,0.2,106.8,105.4,1.0,7.0,8.0,7.0,0.5,2,5,0.2
1984-05-26__Victoria Park__Collingwood Magpies__Fitzroy Lions,1984,9,1984-05-26,Victoria Park,25578.0,Collingwood Magpies,Fitzroy Lions,109,82,27,Home Win,0.6666666666666666,0.6,0.6,102.0,91.2,0.0,7.0,20.0,3.0,,0,12,0.6666666666666666,0.0,0.2,0.1,104.4,112.0,0.0,7.0,4.0,10.0,1.0,2,1,1.0
1984-05-26__Windy Hill__Carlton Blues__Essendon Bombers,1984,9,1984-05-26,Windy Hill,27346.0,Essendon Bombers,Carlton Blues,113,66,47,Home Win,0.6666666666666666,0.8,0.7,124.0,92.8,1.0,7.0,24.0,2.0,1.0,2,11,0.6363636363636364,0.6666666666666666,0.6,0.5,106.2,103.8,0.0,7.0,20.0,3.0,0.0,3,0,
1984-06-02__Waverley Park__Fitzroy Lions__St Kilda Saints,1984,10,1984-06-02,Waverley Park,20618.0,St Kilda Saints,Fitzroy Lions,83,147,-64,Away Win,0.6666666666666666,0.4,0.2,97.2,106.0,0.0,7.0,8.0,8.0,0.5,2,5,0.4,0.0,0.0,0.1,92.8,119.8,0.0,7.0,4.0,10.0,0.5,2,4,0.25
1984-06-02__Aegis Park__Essendon Bombers__North Melbourne Kangaroos,1984,10,1984-06-02,Aegis Park,17290.0,North Melbourne Kangaroos,Essendon Bombers,106,108,-2,Away Win,0.0,0.2,0.2,102.8,126.2,0.0,7.0,8.0,8.0,0.0,2,11,0.7272727272727273,0.6666666666666666,0.8,0.7,121.4,87.8,2.0,7.0,28.0,2.0,0.6666666666666666,3,1,0.0
1984-06-02__Melbourne Cricket Ground__Melbourne Demons__Richmond Tigers,1984,10,1984-06-02,Melbourne Cricket Ground,43912.0,Melbourne Demons,Richmond Tigers,103,76,27,Home Win,0.6666666666666666,0.6,0.3,120.4,96.4,2.0,7.0,12.0,7.0,1.0,2,14,0.42857142857142855,1.0,0.8,0.6,119.2,104.2,4.0,7.0,24.0,3.0,0.0,2,15,0.3333333333333333
