property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area,purpose,bedrooms,date_added,agency,agent,area_marla,area_raw
15086005,423,https://www.zameen.com/Property/lahore_wapda_town_portion_for_rent_3_bed_attach_bathrooms_and_store-15086005-423-4.html,Upper Portion,55000,Wapda Town,Lahore,Punjab,31.434522,74.266148,3,1 Kanal,For Rent,3,03-26-2019,RealEstate Hub Direct,Unassigned,20.0,1 Kanal
11697859,10921,https://www.zameen.com/Property/rawalpindi_chakri_farm_house_available_for_sale-11697859-10921-1.html,Farm House,9500000,Chakri,Rawalpindi,Punjab,33.292707,72.759989,0,5 Kanal,For Sale,0,06-29-2019,Pak Real Estate,Malik Waqar Ahmed Awan,100.0,5 Kanal
17033337,1039,https://www.zameen.com/Property/islamabad_h_13_ahsan_heights_first_floor_flat_is_available_for_sale-17033337-1039-1.html,Flat,2450000,H-13,Islamabad,Islamabad Capital,33.637489,72.972193,0,2 Marla,For Sale,0,07-02-2019,AA Marketing,Fahad Arshad,2.0,2 Marla
14180471,1448,https://www.zameen.com/Property/dha_defence_dha_phase_6_center_location_elegant_1_kanal_superb_solid_construct_bungalow_for_sale-14180471-1448-1.html,House,51000000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,1 Kanal,For Sale,5,06-02-2019,Secure Future Estate & Builder,Mian Ahmed,20.0,1 Kanal
13877018,166,https://www.zameen.com/Property/islamabad_f_8_f_8_full_compact_house_for_rent-13877018-166-4.html,House,140000,F-8,Islamabad,Islamabad Capital,33.713131,73.038383,4,1 Kanal,For Rent,3,01-05-2019,RealEstate Hub Direct,Unassigned,20.0,1 Kanal
11168118,3045,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_5_park_facing_beautiful_brand_new_5_bedroom_house-11168118-3045-1.html,House,25500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,5,11 Marla,For Sale,5,06-20-2019,Infinity Properties,Ali,11.0,11 Marla
16022070,1600,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_block_c_near_jalal_sons_1_kanal_solid_owner_build_spanish_bungalow_for_sale-16022070-1600-1.html,House,69000000,DHA Defence,Lahore,Punjab,31.460224,74.417911,6,1 Kanal,For Sale,5,06-19-2019,Secure Future Estate & Builder,Asad Bloach,20.0,1 Kanal
17345471,330,https://www.zameen.com/Property/islamabad_g_13_here_is_a_good_opportunity_to_live_in_a_well_built_portion-17345471-330-4.html,Lower Portion,45000,G-13,Islamabad,Islamabad Capital,33.650065,72.963681,3,10 Marla,For Rent,3,07-18-2019,Land Way Associate,Ali Hiader,10.0,10 Marla
17344362,1789,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_tulip_block_10_marla_for_sale_in_tulip_block__bahria_town-17344362-1789-1.html,House,22000000,Bahria Town,Lahore,Punjab,31.37108,74.190316,5,10 Marla,For Sale,4,07-17-2019,Red Eagle Real Estate,MUHAMMAD SHAHID,10.0,10 Marla
12001563,419,https://www.zameen.com/Property/satiana_road_tech_town__tnt_colony__5_marla_brand_new_double_story_house_for_rent-12001563-419-4.html,House,30000,Satiana Road,Faisalabad,Punjab,31.372179,73.125594,5,5 Marla,For Rent,3,09-20-2018,RealEstate Hub Direct,Unassigned,5.0,5 Marla
17257646,7220,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_l_1st_floor_new_portion_is_available_for_rent-17257646-7220-4.html,Upper Portion,60000,North Nazimabad,Karachi,Sindh,24.941744,67.053638,0,12 Marla,For Rent,3,07-12-2019,Galaxy Estate,Hassan,12.0,12 Marla
7892505,3093,https://www.zameen.com/Property/ibl_housing_scheme_ibl_homes_home_sweet_home_house_for_sale-7892505-3093-1.html,House,6000000,IBL Housing Scheme,Lahore,Punjab,31.581901985499,74.491390586009,0,5 Marla,For Sale,0,07-03-2019,RealEstate Hub Direct,Unassigned,5.0,5 Marla
16907080,3041,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_flat_is_available_for_sale-16907080-3041-1.html,Flat,3731000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,0,2.4 Marla,For Sale,0,06-27-2019,Sarman Marketing,Subtain Shah,2.4,2.4 Marla
15122674,8889,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_16_a_safari_garden_kda_project_flat-15122674-8889-1.html,Flat,10500000,Gulistan-e-Jauhar,Karachi,Sindh,24.920687,67.116428,3,6.4 Marla,For Sale,3,03-10-2019,Brothers Associates,Salman Mughal,6.4,6.4 Marla
17033579,3164,https://www.zameen.com/Property/margalla_view_housing_society_margalla_view_society_block_d_real_value_in_a_changing_world_j7_mall_and_luxury_apartment_for_sale-17033579-3164-1.html,Flat,5100000,D-17,Islamabad,Islamabad Capital,33.654459,72.852831,2,4.7 Marla,For Sale,2,07-02-2019,RealEstate Hub Direct,Unassigned,4.7,4.7 Marla
11153818,339,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_3rd_floor_flat_for_rent-11153818-339-4.html,Flat,17000,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,2,3.6 Marla,For Rent,2,07-04-2019,RealEstate Hub Direct,Unassigned,3.6,3.6 Marla
15131317,1039,https://www.zameen.com/Property/islamabad_h_13_studio_apartment_is_available_for_rent-15131317-1039-4.html,Flat,12000,H-13,Islamabad,Islamabad Capital,33.63749,72.97219,1,3 Marla,For Rent,1,03-06-2019,RealEstate Hub Direct,Unassigned,3.0,3 Marla
17415846,10932,https://www.zameen.com/Property/lahore_labor_colony_the_best_apartment_for_living_purpose-17415846-10932-1.html,Flat,1600000,Labor Colony,Lahore,Punjab,31.40396,74.214497,2,3 Marla,For Sale,2,07-23-2019,Tanvir Associates,Tanvir Hussain,3.0,3 Marla
17035714,1503,https://www.zameen.com/Property/askari_askari_11_the_best_house_for_living_purpose-17035714-1503-1.html,House,19000000,Askari,Lahore,Punjab,31.460187,74.432459,3,10 Marla,For Sale,3,07-02-2019,Askari Estate & Builders,Saeed Khan,10.0,10 Marla
17109406,434,https://www.zameen.com/Property/islamabad_national_police_foundation_house_is_available_for_sale-17109406-434-1.html,House,15500000,National Police Foundation,Islamabad,Islamabad Capital,33.700462,72.981226,0,10 Marla,For Sale,6,07-04-2019,Rao Estate Property Advisors & Builders,Rana Manzoor Ahmad,10.0,10 Marla
16947841,10204,https://www.zameen.com/Property/adiala_road_green_villas_house_is_available_for_sale-16947841-10204-1.html,House,4000000,Adiala Road,Rawalpindi,Punjab,33.51963,73.048,0,5 Marla,For Sale,2,06-27-2019,Shaheen Enterprises,Ansar Mahmood,5.0,5 Marla
7892743,375,https://www.zameen.com/Property/islamabad_naval_anchorage_1000_sq_yards_double_storey_house_for_sale-7892743-375-1.html,House,67500000,Naval Anchorage,Islamabad,Islamabad Capital,33.573009,73.198629,8,2 Kanal,For Sale,7,07-04-2019,RealEstate Hub Direct,Unassigned,40.0,2 Kanal
14379153,11,https://www.zameen.com/Property/karachi_north_nazimabad_flat_is_available_for_sale__-14379153-11-1.html,Flat,3400000,North Nazimabad,Karachi,Sindh,24.933144,67.033167,2,3.1 Marla,For Sale,2,01-18-2019,RealEstate Hub Direct,Unassigned,3.1,3.1 Marla
16951411,4307,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_double_storey_house_is_available_for_sale-16951411-4307-1.html,House,17000000,Wapda Town,Lahore,Punjab,31.430421,74.267721,4,10 Marla,For Sale,4,06-28-2019,Khan Estate & Builders,Hassan,10.0,10 Marla
17212634,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_apartment_is_available_for_sale-17212634-1483-1.html,Flat,11000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,2,4.2 Marla,For Sale,2,07-11-2019,Al Samad Real Estate & Builders,Mansoor Baig,4.2,4.2 Marla
15036580,7,https://www.zameen.com/Property/lahore_gulberg_12_marla_house_for_sale_near_m_block_block_m_gulberg_iii_lahore_punjab-15036580-7-1.html,House,30000000,Gulberg,Lahore,Punjab,31.522361,74.347172,7,12 Marla,For Sale,6,03-04-2019,RealEstate Hub Direct,Unassigned,12.0,12 Marla
16763900,9996,https://www.zameen.com/Property/lahore_lalazaar_garden_brand_new_house_available_for_sale_near_80_feet_road_magzar-16763900-9996-1.html,House,6200000,Lalazaar Garden,Lahore,Punjab,31.509067,74.246771,2,2 Marla,For Sale,2,06-18-2019,Malaika Estate & Builders,Ashfaq Bhatti,2.0,2 Marla
17244992,244,https://www.zameen.com/Property/karachi_jamshed_road_a_beautifully_built_apartment_at_good_location-17244992-244-1.html,Flat,8500000,Jamshed Road,Karachi,Sindh,24.88084,67.041705,3,6 Marla,For Sale,3,07-15-2019,IG Estate,M. Javed Memon,6.0,6 Marla
17299631,343,https://www.zameen.com/Property/islamabad_e_7_beautiful_house_for_rent_in_sector_e7-17299631-343-4.html,House,300000,E-7,Islamabad,Islamabad Capital,33.727409,73.047581,6,2 Kanal,For Rent,5,07-15-2019,5 Zones Associates,Muhammad Imran,40.0,2 Kanal
12779504,1517,https://www.zameen.com/Property/lahore_t_t_aabpara_housing_society_1_kanal_gray_structure_house_for_sale-12779504-1517-1.html,House,15500000,T & T Aabpara Housing Society,Lahore,Punjab,31.413355,74.239926,7,1 Kanal,For Sale,6,11-05-2018,Bismillah Estate & Builder,Adnan Ali,20.0,1 Kanal
17235482,9522,https://www.zameen.com/Property/karachi_abul_hassan_isphani_road_chapal_garden_leased_road_facing_1140_sq_ft_2nd_floor_flat_for_sale-17235482-9522-1.html,Flat,3200000,Abul Hassan Isphani Road,Karachi,Sindh,24.941817,67.098056,3,5.1 Marla,For Sale,5,07-12-2019,RealEstate Hub Direct,Unassigned,5.1,5.1 Marla
17418579,1793,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_gulbahar_block_10_marla_house_for_sale_in__gulbahar_block_sector_c-17418579-1793-1.html,House,19000000,Bahria Town,Lahore,Punjab,31.378774,74.190316,6,10 Marla,For Sale,5,07-22-2019,ILand,Rana Ali Hussain,10.0,10 Marla
17442373,12264,https://www.zameen.com/Property/islamabad_highway_wakeel_colony_her_is_a_good_oppertunity_to_live_in_a_well_built_flat_of_2_beds-17442373-12264-4.html,Flat,11000,Islamabad Highway,Rawalpindi,Punjab,33.600268,73.129443,0,4.4 Marla,For Rent,2,07-23-2019,Good Will Associates,EngZahid Mahmood Ihsan Ullah,4.4,4.4 Marla
16309527,3332,https://www.zameen.com/Property/g_11_g_11_3_pha_e_type_2_bed_apartment_for_rent-16309527-3332-4.html,Flat,22000,G-11,Islamabad,Islamabad Capital,33.675604,73.000367,0,5 Marla,For Rent,0,06-04-2019,Hannan Real Estate,Shahbaz,5.0,5 Marla
15722709,164,https://www.zameen.com/Property/islamabad_f_6_house_is_available_for_rent-15722709-164-4.html,House,500000,F-6,Islamabad,Islamabad Capital,33.730907,73.074431,0,1.3 Kanal,For Rent,0,05-05-2019,One Link Real Estate,Qasim,26.0,1.3 Kanal
12228188,3155,https://www.zameen.com/Property/d_12_d_12_2_brand_new_villa_is_available_for_sale-12228188-3155-1.html,House,21000000,D-12,Islamabad,Islamabad Capital,33.702421,72.941837,5,10 Marla,For Sale,5,09-07-2018,RealEstate Hub Direct,Unassigned,10.0,10 Marla
16319763,1225,https://www.zameen.com/Property/eden_edenabad_edenabad_a_block_10_marla_house_near_khayaban_e_amin_for_sale-16319763-1225-1.html,House,10800000,Eden,Lahore,Punjab,31.375165,74.253992,4,10 Marla,For Sale,4,06-29-2019,Hotline Associates,Khushman Zulfiqar,10.0,10 Marla
14130664,8978,https://www.zameen.com/Property/surjani_town_sector_5_surjani_town_sector_5b_124_sq_yard_west_open_house_for_sale-14130664-8978-1.html,House,6800000,Gadap Town,Karachi,Sindh,25.045686,67.072513,7,5 Marla,For Sale,6,01-18-2019,RealEstate Hub Direct,Unassigned,5.0,5 Marla
17174790,3047,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_14_marla_corner_brand_new_upper_portion_is_available_for_rent-17174790-3047-4.html,Upper Portion,42000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,3,14 Marla,For Rent,3,07-10-2019,Quetta Real Estate & Builders,Quetta Real Estate,14.0,14 Marla
15442205,1242,https://www.zameen.com/Property/lahore_architects_engineers_housing_society_10_marla_full_house_for_sale-15442205-1242-1.html,House,20000000,Architects Engineers Housing Society,Lahore,Punjab,31.443749,74.259152,6,10 Marla,For Sale,5,04-04-2019,RealEstate Hub Direct,Unassigned,10.0,10 Marla
14289303,8424,https://www.zameen.com/Property/islamabad_shah_allah_ditta_9_marla_brand_new_house__for_sale-14289303-8424-1.html,House,9000000,Shah Allah Ditta,Islamabad,Islamabad Capital,33.712988384938,72.921280860901,5,9 Marla,For Sale,5,07-24-2019,Agha Real Estate,Shahrukh Naqvi,9.0,9 Marla
687580,7,https://www.zameen.com/Property/lahore_gulberg_gulberg_offers_house_is_available_for_rent_near_to_mall_road-687580-7-4.html,House,1500000,Gulberg,Lahore,Punjab,31.522361,74.347172,0,4.5 Kanal,For Rent,0,07-10-2019,Hamza Real Estate,Imran Shahad,90.0,4.5 Kanal
16907695,3278,https://www.zameen.com/Property/f_10_f_10_3_house_is_available_for_rent-16907695-3278-4.html,House,300000,F-10,Islamabad,Islamabad Capital,33.695352,73.006983,6,1.3 Kanal,For Rent,6,06-27-2019,Syed Estate Builders & Property Advisor,Hamid Ullah,26.0,1.3 Kanal
17271231,8277,https://www.zameen.com/Property/defence_view_society_defence_view_phase_3_apartment_for_sale_brand_new_building-17271231-8277-1.html,Flat,6000000,Defence View Society,Karachi,Sindh,24.842593,67.082494,2,4 Marla,For Sale,2,07-13-2019,Orient Associate,Abdul Nabi Junejo Sikander Arbab,4.0,4 Marla
16083764,7214,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_f_400_square_yards__3_bedrooms_portion_with_roof__for_sale-16083764-7214-1.html,Upper Portion,29000000,North Nazimabad,Karachi,Sindh,24.929369,67.045226,3,16 Marla,For Sale,3,06-20-2019,Property Channel Real Estate,Shaikh Zaryab Akhtar,16.0,16 Marla
16073254,1285,https://www.zameen.com/Property/faisalabad_nishatabad_4_marla_commercial_hall_with_triple_storey_house_for_sale-16073254-1285-1.html,House,10000000,Nishatabad,Faisalabad,Punjab,31.446991160323,73.119808448624,2,4 Marla,For Sale,4,05-18-2019,RealEstate Hub Direct,Unassigned,4.0,4 Marla
16832270,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_well_built_house_available_on_good_location-16832270-1483-1.html,House,180000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,7,1.3 Kanal,For Sale,6,06-27-2019,Search Property,Mohammad Amjad Khan,26.0,1.3 Kanal
15699342,1588,https://www.zameen.com/Property/dha_phase_3_dha_phase_3_block_z_5_bed_1_kanal_house_for_rent_in_dha_park_view-15699342-1588-4.html,House,160000,DHA Defence,Lahore,Punjab,31.47428,74.380918,6,1 Kanal,For Rent,5,04-25-2019,Zeeshan Property Consultant,Javed Iqbal,20.0,1 Kanal
16865705,3053,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_block_e_2_bed_apartment_for_sale_on_2_yeasr_instalmentsat_bahria_town_phase8-16865705-3053-1.html,Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489746,73.079553,2,4 Marla,For Sale,2,07-01-2019,Sidra Estate & Builders,Sajid Hussain khan,4.0,4 Marla
13172181,1404,https://www.zameen.com/Property/rawalpindi_shalley_valley_house_is_available_for_sale-13172181-1404-1.html,House,14000000,Shalley Valley,Rawalpindi,Punjab,33.597548,73.014176,5,8 Marla,For Sale,7,12-06-2018,RealEstate Hub Direct,Unassigned,8.0,8 Marla
15482389,12184,https://www.zameen.com/Property/canal_garden_canal_garden_block_h_10_marlas_lower_portion_available_for_rent_-15482389-12184-4.html,Lower Portion,30000,Canal Garden,Lahore,Punjab,31.387702,74.176031,3,10 Marla,For Rent,2,03-26-2019,RealEstate Hub Direct,Unassigned,10.0,10 Marla
9895361,3233,https://www.zameen.com/Property/e_11_e_11_2_8_marla_corner_house_for_sale-9895361-3233-1.html,House,40000000,E-11,Islamabad,Islamabad Capital,33.699958,72.970119,5,8 Marla,For Sale,4,07-04-2019,RealEstate Hub Direct,Unassigned,8.0,8 Marla
17409379,166,https://www.zameen.com/Property/islamabad_f_8_brand_new_house_for_rent_in_f8-17409379-166-4.html,House,280000,F-8,Islamabad,Islamabad Capital,33.713131,73.038383,4,10 Marla,For Rent,4,07-21-2019,RealEstate Hub Direct,Unassigned,10.0,10 Marla
16777829,1605,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_block_h_1_kanal_lower_lock_upper_portion_attractive_location_very_reasonable_rent-16777829-1605-4.html,Upper Portion,80000,DHA Defence,Lahore,Punjab,31.458686,74.406624,3,1 Kanal,For Rent,3,06-24-2019,Maan Estate,Mian Rashid,20.0,1 Kanal
17036006,12,https://www.zameen.com/Property/karachi_federal_b_area_well_built_portion_available_in_good_location-17036006-12-1.html,Upper Portion,5200000,Federal B Area,Karachi,Sindh,24.92863,67.064466,2,2.4 Marla,For Sale,2,07-02-2019,Dua Enterprises & Property Consultants,M. Amir,2.4,2.4 Marla
17323330,10984,https://www.zameen.com/Property/karachi_garden_west_2_bed_dd__3rd_floor__900_sqrft__parsi_colony__soldier_bazar__garden_east__garden_west__karachi-17323330-10984-4.html,Flat,25000,Garden West,Karachi,Sindh,24.873806,67.016224,2,4 Marla,For Rent,2,07-17-2019,RealEstate Hub Direct,Unassigned,4.0,4 Marla
16813511,1378,https://www.zameen.com/Property/islamabad_pakistan_town_portion_is_available_for_rent-16813511-1378-4.html,Lower Portion,20000,Pakistan Town,Islamabad,Islamabad Capital,33.575405,73.143325,0,5 Marla,For Rent,2,06-20-2019,Gulberg Green City Real Estate & Consultants,Fayyaz Hussain,5.0,5 Marla
16828217,11162,https://www.zameen.com/Property/faisalabad_eden_orchard_block_h_house_is_available_for_sale-16828217-11162-1.html,House,15000000,Eden Orchard,Faisalabad,Punjab,31.484528,73.085066,0,7 Marla,For Sale,4,06-18-2019,Labbaik Property Advisor,Zulfiqar Dogar,7.0,7 Marla
10112568,3041,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_stylish_1_kanal_house_for_sale_in_bahria_town-10112568-3041-1.html,House,42500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,8,1 Kanal,For Sale,5,02-04-2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,20.0,1 Kanal
16958255,3047,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_house_is_available_for_sale-16958255-3047-1.html,House,46000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,6,1 Kanal,For Sale,5,06-28-2019,RealEstate Hub Direct,Unassigned,20.0,1 Kanal
16247324,1484,https://www.zameen.com/Property/d_h_a_dha_phase_7_here_is_a_good_opportunity_to_live_in_a_well_built_house-16247324-1484-1.html,House,105000000,DHA Defence,Karachi,Sindh,24.821639,67.071691,7,1 Kanal,For Sale,6,05-06-2019,Saleems Rahber Estate Agent & Consultant,Bilal,20.0,1 Kanal
16593579,6648,https://www.zameen.com/Property/faisal_cantonment_askari_4_askari_4_single_unit_house_for_sale-16593579-6648-1.html,House,97500000,Cantt,Karachi,Sindh,24.899769,67.120412,5,1 Kanal,For Sale,4,06-07-2019,RealEstate Hub Direct,Unassigned,20.0,1 Kanal
14074420,340,https://www.zameen.com/Property/islamabad_bani_gala_house_for_rent_available_in_green_bani_gala-14074420-340-4.html,House,75000,Bani Gala,Islamabad,Islamabad Capital,33.713488,73.16268,6,1 Kanal,For Rent,6,01-05-2019,RealEstate Hub Direct,Unassigned,20.0,1 Kanal
14074612,329,https://www.zameen.com/Property/islamabad_e_11_flat_is_available_for_rent-14074612-329-4.html,Flat,96500,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,5.3 Marla,For Rent,2,01-05-2019,RealEstate Hub Direct,Unassigned,5.3,5.3 Marla
14271343,3542,https://www.zameen.com/Property/allama_iqbal_town_allama_iqbal_town_ravi_block_10_marla_3_storey_6_beds_2_cars_garage_for_sale-14271343-3542-1.html,House,24000000,Allama Iqbal Town,Lahore,Punjab,31.511752,74.278293,6,10 Marla,For Sale,6,06-02-2019,Al Fathe Estates & Builders,Asif,10.0,10 Marla
17099871,495,https://www.zameen.com/Property/karachi_scheme_33_flat_for_sale_saima__jinnah__avenue-17099871-495-1.html,Flat,18500000,Scheme 33,Karachi,Sindh,24.938913,67.140593,4,9.8 Marla,For Sale,3,07-04-2019,RealEstate Hub Direct,Unassigned,9.8,9.8 Marla
15084366,534,https://www.zameen.com/Property/faisalabad_satiana_road_10_marla_beautiful_house_for_sale_on_ideal_location_in_tech_town-15084366-534-1.html,House,17500000,Satiana Road,Faisalabad,Punjab,31.37861,73.129245,6,10 Marla,For Sale,6,03-19-2019,Lords Estate & Consultant,Chaudhary Saqib Sahi,10.0,10 Marla
16882717,338,https://www.zameen.com/Property/islamabad_soan_garden_double_storey_house_is_available_for_sale-16882717-338-1.html,House,8000000,Soan Garden,Islamabad,Islamabad Capital,33.564427,73.157101,0,5 Marla,For Sale,0,06-26-2019,Safha Associates,"Mirza Khurram, Malik Mohabbat",5.0,5 Marla
